Age,Experience,Income,Family,CCAvg,Mortgage,Securities Account,CD Account,Online,CreditCard,Education_Label_Graduate,Education_Label_Undergraduate,Personal Loan
-1.7744168409231944,-1.7177172614383056,-0.5382287760971319,1.3974139799076717,-0.19338543888057091,-0.5555239265453629,2.9289151679935492,-0.25354027979411037,-1.2166177420039255,-0.6453143380561522,-0.6245376382628149,1.1770710187605957,0
-0.029523593742300725,-0.117988857193107,-0.8641093955099477,0.5259909442955043,-0.25061056268451454,-0.5555239265453629,2.9289151679935492,-0.25354027979411037,-1.2166177420039255,-0.6453143380561522,-0.6245376382628149,1.1770710187605957,0
-0.5529915678965688,-0.4734840581364845,-1.3637930119429318,-1.2168551269288304,-0.5367361817042324,-0.5555239265453629,-0.3414233402618653,-0.25354027979411037,-1.2166177420039255,-0.6453143380561522,-0.6245376382628149,1.1770710187605957,0
-0.9019702173327476,-1.0067268595515506,0.5697653299064418,-1.2168551269288304,0.43609092296280855,-0.5555239265453629,-0.3414233402618653,-0.25354027979411037,-1.2166177420039255,-0.6453143380561522,1.601184522331679,-0.8495664102349204,0
-0.9019702173327476,-1.095600659787395,-0.6251302746072162,1.3974139799076717,-0.5367361817042324,-0.5555239265453629,-0.3414233402618653,-0.25354027979411037,-1.2166177420039255,1.5496323900259983,1.601184522331679,-0.8495664102349204,0
-0.7274808926146582,-0.6512316586081732,-0.9727362686475529,1.3974139799076717,-0.8800869245278939,0.96851213465472,-0.3414233402618653,-0.25354027979411037,0.821950860549569,-0.6453143380561522,1.601184522331679,-0.8495664102349204,0
0.6684337051300567,0.593001544693648,-0.038545159664147705,-0.345432091316663,-0.25061056268451454,-0.5555239265453629,-0.3414233402618653,-0.25354027979411037,0.821950860549569,-0.6453143380561522,1.601184522331679,-0.8495664102349204,0
0.4066997180529227,0.3263801439861148,-1.1248138910402004,-1.2168551269288304,-0.9373120483318376,-0.5555239265453629,-0.3414233402618653,-0.25354027979411037,-1.2166177420039255,1.5496323900259983,-0.6245376382628149,-0.8495664102349204,0
-0.9019702173327476,-0.9178530593157063,0.15698321198354176,0.5259909442955043,-0.7656366769200069,0.4670551080663056,-0.3414233402618653,-0.25354027979411037,0.821950860549569,-0.6453143380561522,1.601184522331679,-0.8495664102349204,0
-0.9892148796917922,-1.0067268595515506,2.307795300108126,-1.2168551269288304,3.984048598807311,-0.5555239265453629,-0.3414233402618653,-0.25354027979411037,-1.2166177420039255,-0.6453143380561522,-0.6245376382628149,-0.8495664102349204,1
1.715369653438593,1.6594871475237802,0.678392203044047,1.3974139799076717,0.2644155515509777,-0.5555239265453629,-0.3414233402618653,-0.25354027979411037,-1.2166177420039255,-0.6453143380561522,-0.6245376382628149,-0.8495664102349204,0
-1.4254381914870158,-1.3622220604949282,-0.6251302746072162,0.5259909442955043,-1.0517622959397246,-0.5555239265453629,-0.3414233402618653,-0.25354027979411037,0.821950860549569,-0.6453143380561522,1.601184522331679,-0.8495664102349204,0
0.23221039333483334,0.23750634375027047,0.8739205746917365,-0.345432091316663,1.065567284806188,-0.5555239265453629,2.9289151679935492,-0.25354027979411037,-1.2166177420039255,-0.6453143380561522,-0.6245376382628149,-0.8495664102349204,0
1.1919016792843249,1.0373705458728697,-0.7337571477448214,1.3974139799076717,0.3216406753549213,-0.5555239265453629,-0.3414233402618653,-0.25354027979411037,0.821950860549569,-0.6453143380561522,1.601184522331679,-0.8495664102349204,0
1.8898589781566824,1.837234747995469,0.8304698254366943,-1.2168551269288304,0.035515056335203375,-0.5555239265453629,2.9289151679935492,-0.25354027979411037,-1.2166177420039255,-0.6453143380561522,-0.6245376382628149,1.1770710187605957,0
1.2791463416433695,0.859622945401181,-1.1248138910402004,-1.2168551269288304,-0.25061056268451454,-0.5555239265453629,-0.3414233402618653,-0.25354027979411037,0.821950860549569,1.5496323900259983,-0.6245376382628149,-0.8495664102349204,0
-0.6402362302556135,-0.5623578583723289,1.2215265687320733,1.3974139799076717,1.5805933990416803,0.7620298295889023,-0.3414233402618653,-0.25354027979411037,-1.2166177420039255,-0.6453143380561522,-0.6245376382628149,-0.8495664102349204,1
-0.29125758081943476,-0.20686265742895138,0.15698321198354176,1.3974139799076717,0.2644155515509777,-0.5555239265453629,-0.3414233402618653,-0.25354027979411037,-1.2166177420039255,-0.6453143380561522,-0.6245376382628149,1.1770710187605957,0
0.05772106861674396,0.05975874327858172,2.5902251702658994,-0.345432091316663,3.526247608375762,-0.5555239265453629,-0.3414233402618653,-0.25354027979411037,-1.2166177420039255,-0.6453143380561522,-0.6245376382628149,-0.8495664102349204,1
0.8429230298481462,0.6818753449294923,-1.1465392656677214,-1.2168551269288304,-0.8228618007239504,-0.5555239265453629,2.9289151679935492,-0.25354027979411037,-1.2166177420039255,1.5496323900259983,1.601184522331679,-0.8495664102349204,0
0.9301676922071908,0.9484967456370254,-1.0596377671576371,1.3974139799076717,-0.5939613055081759,0.5358825430882449,-0.3414233402618653,-0.25354027979411037,0.821950860549569,-0.6453143380561522,1.601184522331679,-0.8495664102349204,0
1.0174123545662355,0.593001544693648,-0.23407353131183717,0.5259909442955043,0.035515056335203375,-0.5555239265453629,-0.3414233402618653,-0.25354027979411037,0.821950860549569,-0.6453143380561522,-0.6245376382628149,-0.8495664102349204,0
-1.4254381914870158,-1.3622220604949282,-0.2557989059393582,-1.2168551269288304,-0.42228593409634535,2.0009236599838083,-0.3414233402618653,-0.25354027979411037,0.821950860549569,-0.6453143380561522,-0.6245376382628149,1.1770710187605957,0
-0.1167682561013454,-0.20686265742895138,-0.6685810238622583,-0.345432091316663,-0.7084115531160633,1.047172060394079,2.9289151679935492,-0.25354027979411037,-1.2166177420039255,-0.6453143380561522,-0.6245376382628149,1.1770710187605957,0
-0.8147255549737029,-0.8289792590798619,1.6994848105375364,-0.345432091316663,1.1227924086101315,1.0078420975243996,-0.3414233402618653,-0.25354027979411037,-1.2166177420039255,1.5496323900259983,-0.6245376382628149,1.1770710187605957,0
-0.2040129184603901,-0.117988857193107,-0.9727362686475529,0.5259909442955043,-0.8228618007239504,0.3982276730443664,-0.3414233402618653,-0.25354027979411037,0.821950860549569,-0.6453143380561522,-0.6245376382628149,1.1770710187605957,0
-0.4657469055375241,-0.38461025790064013,0.20043396123858387,1.3974139799076717,-0.9945371721357812,-0.5555239265453629,-0.3414233402618653,-0.25354027979411037,-1.2166177420039255,-0.6453143380561522,-0.6245376382628149,-0.8495664102349204,0
0.05772106861674396,-0.029115056957262644,1.8298370583026629,-1.2168551269288304,0.2644155515509777,-0.5555239265453629,-0.3414233402618653,-0.25354027979411037,0.821950860549569,1.5496323900259983,-0.6245376382628149,1.1770710187605957,0
0.9301676922071908,0.859622945401181,-0.5599541507246529,-1.2168551269288304,0.14996530394309066,-0.5555239265453629,-0.3414233402618653,-0.25354027979411037,0.821950860549569,1.5496323900259983,-0.6245376382628149,-0.8495664102349204,0
-0.6402362302556135,-0.6512316586081732,0.9825474478293418,-1.2168551269288304,0.7794416657864699,-0.5555239265453629,-0.3414233402618653,3.9441464717640082,0.821950860549569,1.5496323900259983,1.601184522331679,-0.8495664102349204,1
